subject,session_i,session_j,zone_category,pv_corr,day_distance
UT13,REM_Sleep_20230914,Good_Run_20230927,corridor,0.5667221631766509,13.0
UT13,REM_Sleep_20230914,Good_Run_20230927,corridor,0.7531373721908792,13.0
UT13,REM_Sleep_20230914,Good_Run_20230928,corridor,0.7855990386511257,14.0
UT13,REM_Sleep_20230915,REM_Sleep_20230915,corridor,0.728032466334389,0.0
UT13,REM_Sleep_20230915,Good_Run_20230916,corridor,0.7263599903830423,1.0
UT13,REM_Sleep_20230915,Good_Run_20230918,corridor,0.4569541389256246,3.0
UT13,REM_Sleep_20230915,REM_Sleep_20230919,corridor,0.5192678194286017,4.0
UT13,REM_Sleep_20230915,REM_Sleep_20230919,corridor,0.3355012434638369,4.0
UT13,REM_Sleep_20230915,Good_Run_20230920,corridor,0.8510423782649517,5.0
UT13,REM_Sleep_20230915,REM_Sleep_20230925,corridor,0.8304237724550253,10.0
UT13,REM_Sleep_20230915,REM_Sleep_20230925,corridor,0.6458037776649262,10.0
UT13,REM_Sleep_20230915,Good_Run_20230926,corridor,0.8199188932030331,11.0
UT13,REM_Sleep_20230915,Good_Run_20230927,corridor,0.6670459930347769,12.0
UT13,REM_Sleep_20230915,Good_Run_20230927,corridor,0.7597853753530351,12.0
UT13,REM_Sleep_20230915,Good_Run_20230928,corridor,0.6045784883727542,13.0
UT13,REM_Sleep_20230915,Good_Run_20230916,corridor,0.8296371686075783,1.0
UT13,REM_Sleep_20230915,Good_Run_20230918,corridor,0.495648801799739,3.0
UT13,REM_Sleep_20230915,REM_Sleep_20230919,corridor,0.8180903802126746,4.0
UT13,REM_Sleep_20230915,REM_Sleep_20230919,corridor,0.7037643996717121,4.0
UT13,REM_Sleep_20230915,Good_Run_20230920,corridor,0.7159012131645158,5.0
UT13,REM_Sleep_20230915,REM_Sleep_20230925,corridor,0.844008762174882,10.0
UT13,REM_Sleep_20230915,REM_Sleep_20230925,corridor,0.6619025218275116,10.0
UT13,REM_Sleep_20230915,Good_Run_20230926,corridor,0.6834605314471691,11.0
UT13,REM_Sleep_20230915,Good_Run_20230927,corridor,0.6490251830050451,12.0
UT13,REM_Sleep_20230915,Good_Run_20230927,corridor,0.6305927111617057,12.0
UT13,REM_Sleep_20230915,Good_Run_20230928,corridor,0.47625887303855335,13.0
UT13,Good_Run_20230916,Good_Run_20230918,corridor,0.47508947048891204,2.0
UT13,Good_Run_20230916,REM_Sleep_20230919,corridor,0.7908475311849745,3.0
UT13,Good_Run_20230916,REM_Sleep_20230919,corridor,0.6498171345108458,3.0
UT13,Good_Run_20230916,Good_Run_20230920,corridor,0.7429643706597628,4.0
UT13,Good_Run_20230916,REM_Sleep_20230925,corridor,0.7067573227085244,9.0
UT13,Good_Run_20230916,REM_Sleep_20230925,corridor,0.5910069267979637,9.0
UT13,Good_Run_20230916,Good_Run_20230926,corridor,0.6113343124778468,10.0
UT13,Good_Run_20230916,Good_Run_20230927,corridor,0.5736061119758602,11.0
UT13,Good_Run_20230916,Good_Run_20230927,corridor,0.5675124499186882,11.0
UT13,Good_Run_20230916,Good_Run_20230928,corridor,0.46686733554275706,12.0
UT13,Good_Run_20230918,REM_Sleep_20230919,corridor,0.6173281613559748,1.0
UT13,Good_Run_20230918,REM_Sleep_20230919,corridor,0.7180943535451264,1.0
UT13,Good_Run_20230918,Good_Run_20230920,corridor,0.6466869659947904,2.0
UT13,Good_Run_20230918,REM_Sleep_20230925,corridor,0.4695453897241723,7.0
UT13,Good_Run_20230918,REM_Sleep_20230925,corridor,0.45759685145086443,7.0
UT13,Good_Run_20230918,Good_Run_20230926,corridor,0.4411108467807526,8.0
UT13,Good_Run_20230918,Good_Run_20230927,corridor,0.43884565547086973,9.0
UT13,Good_Run_20230918,Good_Run_20230927,corridor,0.5711577709043035,9.0
UT13,Good_Run_20230918,Good_Run_20230928,corridor,0.5145693464779049,10.0
UT13,REM_Sleep_20230919,REM_Sleep_20230919,corridor,0.9127533813854416,0.0
UT13,REM_Sleep_20230919,Good_Run_20230920,corridor,0.6476766731932587,1.0
UT13,REM_Sleep_20230919,REM_Sleep_20230925,corridor,0.6810750328149003,6.0
UT13,REM_Sleep_20230919,REM_Sleep_20230925,corridor,0.6757555171929757,6.0
UT13,REM_Sleep_20230919,Good_Run_20230926,corridor,0.4828148508861508,7.0
UT13,REM_Sleep_20230919,Good_Run_20230927,corridor,0.5169284005412342,8.0
UT13,REM_Sleep_20230919,Good_Run_20230927,corridor,0.5225884845887709,8.0
UT13,REM_Sleep_20230919,Good_Run_20230928,corridor,0.5157518619746652,9.0
UT13,REM_Sleep_20230919,Good_Run_20230920,corridor,0.5676426583186289,1.0
UT13,REM_Sleep_20230919,REM_Sleep_20230925,corridor,0.5424503674104196,6.0
UT13,REM_Sleep_20230919,REM_Sleep_20230925,corridor,0.547626724578564,6.0
UT13,REM_Sleep_20230919,Good_Run_20230926,corridor,0.37040420027836707,7.0
UT13,REM_Sleep_20230919,Good_Run_20230927,corridor,0.49871130514063594,8.0
UT13,REM_Sleep_20230919,Good_Run_20230927,corridor,0.4533695671293988,8.0
UT13,REM_Sleep_20230919,Good_Run_20230928,corridor,0.35129056611319803,9.0
UT13,Good_Run_20230920,REM_Sleep_20230925,corridor,0.8159779471661259,5.0
UT13,Good_Run_20230920,REM_Sleep_20230925,corridor,0.6650245063306446,5.0
UT13,Good_Run_20230920,Good_Run_20230926,corridor,0.7419130635086533,6.0
UT13,Good_Run_20230920,Good_Run_20230927,corridor,0.6607691696965671,7.0
UT13,Good_Run_20230920,Good_Run_20230927,corridor,0.7690832547421534,7.0
UT13,Good_Run_20230920,Good_Run_20230928,corridor,0.6714423086477076,8.0
UT13,REM_Sleep_20230925,REM_Sleep_20230925,corridor,0.7121350446291395,0.0
UT13,REM_Sleep_20230925,Good_Run_20230926,corridor,0.7838529762354272,1.0
UT13,REM_Sleep_20230925,Good_Run_20230927,corridor,0.7114608072523037,2.0
UT13,REM_Sleep_20230925,Good_Run_20230927,corridor,0.7698301000219564,2.0
UT13,REM_Sleep_20230925,Good_Run_20230928,corridor,0.629652305685674,3.0
UT13,REM_Sleep_20230925,Good_Run_20230926,corridor,0.7688806450662736,1.0
UT13,REM_Sleep_20230925,Good_Run_20230927,corridor,0.8385842285916416,2.0
UT13,REM_Sleep_20230925,Good_Run_20230927,corridor,0.7426567791860443,2.0
UT13,REM_Sleep_20230925,Good_Run_20230928,corridor,0.43965309690739246,3.0
UT13,Good_Run_20230926,Good_Run_20230927,corridor,0.8359845064233477,1.0
UT13,Good_Run_20230926,Good_Run_20230927,corridor,0.70768729780292,1.0
UT13,Good_Run_20230926,Good_Run_20230928,corridor,0.2926546813856781,2.0
UT13,Good_Run_20230927,Good_Run_20230927,corridor,0.8202618856742493,0.0
UT13,Good_Run_20230927,Good_Run_20230928,corridor,0.2926995802405669,1.0
UT13,Good_Run_20230927,Good_Run_20230928,corridor,0.7317609460904663,1.0
UT15,Day2,Day3,reward,0.4277806479883318,1.0
UT15,Day2,Day4,reward,0.49141688700034186,2.0
UT15,Day2,Day5,reward,0.03183007843500095,3.0
UT15,Day2,Day6,reward,0.07093416451377674,3.0
UT15,Day2,Day7,reward,0.541125132658283,4.0
UT15,Day2,Day8,reward,0.30837318608912045,4.0
UT15,Day2,Day9,reward,-0.0240373614904165,5.0
UT15,Day2,Day10,reward,-0.10650322256091692,5.0
UT15,Day2,Day11,reward,-0.10825789068333708,6.0
UT15,Day2,Day12,reward,-0.19031371823571377,6.0
UT15,Day2,Day13,reward,0.5903555291304537,7.0
UT15,Day2,Day14,reward,0.32875191300206164,7.0
UT15,Day2,Day15,reward,0.30682036098981386,8.0
UT15,Day2,Day16,reward,0.24010060874612324,8.0
UT15,Day3,Day4,reward,0.5389263692146818,1.0
UT15,Day3,Day5,reward,0.3714525360707144,2.0
UT15,Day3,Day6,reward,0.35070563509852637,2.0
UT15,Day3,Day7,reward,0.2541463306959461,3.0
UT15,Day3,Day8,reward,0.22969072059136053,3.0
UT15,Day3,Day9,reward,0.6541926108715723,4.0
UT15,Day3,Day10,reward,0.5624365205873472,4.0
UT15,Day3,Day11,reward,0.48314282771894107,5.0
UT15,Day3,Day12,reward,0.611846864677092,5.0
UT15,Day3,Day13,reward,0.017992293596005172,6.0
UT15,Day3,Day14,reward,0.1319537679428778,6.0
UT15,Day3,Day15,reward,0.0914557358652431,7.0
UT15,Day3,Day16,reward,0.16393522718749315,7.0
UT15,Day4,Day5,reward,0.2651573821601406,1.0
UT15,Day4,Day6,reward,0.3685402079534325,1.0
UT15,Day4,Day7,reward,0.7727384847038317,2.0
UT15,Day4,Day8,reward,0.6843375727991169,2.0
UT15,Day4,Day9,reward,0.43567103305486493,3.0
UT15,Day4,Day10,reward,0.3242265766820122,3.0
UT15,Day4,Day11,reward,0.43285315412003744,4.0
UT15,Day4,Day12,reward,0.6005335548581265,4.0
UT15,Day4,Day13,reward,0.16145355881774745,5.0
UT15,Day4,Day14,reward,0.07374533566394575,5.0
UT15,Day4,Day15,reward,0.4184833569328767,6.0
UT15,Day4,Day16,reward,-0.04669616120249383,6.0
UT15,Day5,Day6,reward,0.2609996768435669,0.0
UT15,Day5,Day7,reward,0.2819181138329384,1.0
UT15,Day5,Day8,reward,0.19222703714741476,1.0
UT15,Day5,Day9,reward,0.11696818572552665,2.0
UT15,Day5,Day10,reward,0.08482422492055303,2.0
UT15,Day5,Day11,reward,0.268274553736929,3.0
UT15,Day5,Day12,reward,0.53004112363401,3.0
UT15,Day5,Day13,reward,0.023717098754747902,4.0
UT15,Day5,Day14,reward,-0.033237102266001135,4.0
UT15,Day5,Day15,reward,-0.4201302052880201,5.0
UT15,Day5,Day16,reward,-0.2396458123524862,5.0
UT15,Day6,Day7,reward,0.49512779205082197,1.0
UT15,Day6,Day8,reward,0.3246952138665102,1.0
UT15,Day6,Day9,reward,0.5141611715424177,2.0
UT15,Day6,Day10,reward,0.4972048163406748,2.0
UT15,Day6,Day11,reward,0.41859094328257535,3.0
UT15,Day6,Day12,reward,0.13891487500252606,3.0
UT15,Day6,Day13,reward,0.33983050381009394,4.0
UT15,Day6,Day14,reward,0.7241965367550498,4.0
UT15,Day6,Day15,reward,0.6553077892933141,5.0
UT15,Day6,Day16,reward,0.6439963302283387,5.0
UT15,Day7,Day8,reward,0.8201136462697678,0.0
UT15,Day7,Day9,reward,0.48251857854053376,1.0
UT15,Day7,Day10,reward,0.34664941737347926,1.0
UT15,Day7,Day11,reward,0.48043080540813465,2.0
UT15,Day7,Day12,reward,0.4938408631714736,2.0
UT15,Day7,Day13,reward,0.5102281426887337,3.0
UT15,Day7,Day14,reward,0.3593250404255215,3.0
UT15,Day7,Day15,reward,0.5597055615794974,4.0
UT15,Day7,Day16,reward,0.419371552232869,4.0
UT15,Day8,Day9,reward,0.31173190951525054,1.0
UT15,Day8,Day10,reward,0.16840065846583158,1.0
UT15,Day8,Day11,reward,-0.1826303034730394,2.0
UT15,Day8,Day12,reward,0.3525176795249706,2.0
UT15,Day8,Day13,reward,0.36670517133165925,3.0
UT15,Day8,Day14,reward,0.1958291659550223,3.0
UT15,Day8,Day15,reward,0.344424957201163,4.0
UT15,Day8,Day16,reward,0.36219100000434307,4.0
UT15,Day9,Day10,reward,0.8534428664662757,0.0
UT15,Day9,Day11,reward,0.8383798545307929,1.0
UT15,Day9,Day12,reward,0.6525530047465686,1.0
UT15,Day9,Day13,reward,0.42713748102896115,2.0
UT15,Day9,Day14,reward,0.7432070065100331,2.0
UT15,Day9,Day15,reward,0.6129981840674539,3.0
UT15,Day9,Day16,reward,0.4218713955017527,3.0
UT15,Day10,Day11,reward,0.813849286031108,1.0
UT15,Day10,Day12,reward,0.5013987086494095,1.0
UT15,Day10,Day13,reward,0.19237599595012997,2.0
UT15,Day10,Day14,reward,0.5486271516527599,2.0
UT15,Day10,Day15,reward,0.3633993407165724,3.0
UT15,Day10,Day16,reward,0.14097430241475523,3.0
UT15,Day11,Day12,reward,0.6810989220031155,0.0
UT15,Day11,Day13,reward,0.36322714311497706,1.0
UT15,Day11,Day14,reward,0.5215877223160931,1.0
UT15,Day11,Day15,reward,0.37410934030885346,2.0
UT15,Day11,Day16,reward,0.3092360442371163,2.0
UT15,Day12,Day13,reward,0.2857550996874518,1.0
UT15,Day12,Day14,reward,0.20044980298206683,1.0
UT15,Day12,Day15,reward,0.1158581673646598,2.0
UT15,Day12,Day16,reward,0.07554630599882942,2.0
UT15,Day13,Day14,reward,0.6712191827863152,0.0
UT15,Day13,Day15,reward,0.7156766834055678,1.0
UT15,Day13,Day16,reward,0.6820770521287135,1.0
UT15,Day14,Day15,reward,0.6954313606342937,1.0
UT15,Day14,Day16,reward,0.7270994094217168,1.0
UT15,Day15,Day16,reward,0.6907640209383439,0.0
UT15,Day2,Day3,choice,0.3671805807597357,1.0
UT15,Day2,Day4,choice,0.3052967921705711,2.0
UT15,Day2,Day5,choice,-0.16174215643643464,3.0
UT15,Day2,Day6,choice,0.21471152481241979,3.0
UT15,Day2,Day7,choice,0.425803877272979,4.0
UT15,Day2,Day8,choice,0.37740204767274504,4.0
UT15,Day2,Day9,choice,0.11013156594709944,5.0
UT15,Day2,Day10,choice,0.07005532818328039,5.0
UT15,Day2,Day11,choice,0.021140069034905087,6.0
UT15,Day2,Day12,choice,-0.12247690262065772,6.0
UT15,Day2,Day13,choice,0.6887627318062858,7.0
UT15,Day2,Day14,choice,0.4970298189549369,7.0
UT15,Day2,Day15,choice,0.42333354381940574,8.0
UT15,Day2,Day16,choice,0.4112683364969152,8.0
UT15,Day3,Day4,choice,0.5372419218789749,1.0
UT15,Day3,Day5,choice,0.3093358077319344,2.0
UT15,Day3,Day6,choice,0.35949767213739536,2.0
UT15,Day3,Day7,choice,0.20560328430959585,3.0
UT15,Day3,Day8,choice,0.2629184161185455,3.0
UT15,Day3,Day9,choice,0.6848552719734907,4.0
UT15,Day3,Day10,choice,0.5518325943096115,4.0
UT15,Day3,Day11,choice,0.5446240611417522,5.0
UT15,Day3,Day12,choice,0.6150398309369647,5.0
UT15,Day3,Day13,choice,0.09966943866032728,6.0
UT15,Day3,Day14,choice,0.3591986848213245,6.0
UT15,Day3,Day15,choice,0.18762399901371385,7.0
UT15,Day3,Day16,choice,0.25186076103849114,7.0
UT15,Day4,Day5,choice,0.12109128592503277,1.0
UT15,Day4,Day6,choice,0.2033378912852884,1.0
UT15,Day4,Day7,choice,0.5573667789259319,2.0
UT15,Day4,Day8,choice,0.6571640478813228,2.0
UT15,Day4,Day9,choice,0.5069038583172175,3.0
UT15,Day4,Day10,choice,0.378634690599378,3.0
UT15,Day4,Day11,choice,0.5093704372334785,4.0
UT15,Day4,Day12,choice,0.5180465453163089,4.0
UT15,Day4,Day13,choice,0.12796654276612146,5.0
UT15,Day4,Day14,choice,0.0989944677354584,5.0
UT15,Day4,Day15,choice,0.3593561065789793,6.0
UT15,Day4,Day16,choice,-0.06735048203082239,6.0
UT15,Day5,Day6,choice,0.2552274424024696,0.0
UT15,Day5,Day7,choice,0.3485333824463107,1.0
UT15,Day5,Day8,choice,0.11664780222522712,1.0
UT15,Day5,Day9,choice,0.27708655965669227,2.0
UT15,Day5,Day10,choice,0.14240126651988166,2.0
UT15,Day5,Day11,choice,0.3025583450999978,3.0
UT15,Day5,Day12,choice,0.6106254325081863,3.0
UT15,Day5,Day13,choice,0.07861294526208734,4.0
UT15,Day5,Day14,choice,0.027729076563588126,4.0
UT15,Day5,Day15,choice,-0.33800446478002477,5.0
UT15,Day5,Day16,choice,-0.14164237935088816,5.0
UT15,Day6,Day7,choice,0.5045605523689946,1.0
UT15,Day6,Day8,choice,0.24820868777602156,1.0
UT15,Day6,Day9,choice,0.5300361625673036,2.0
UT15,Day6,Day10,choice,0.5607534368758477,2.0
UT15,Day6,Day11,choice,,3.0
UT15,Day6,Day12,choice,,3.0
UT15,Day6,Day13,choice,0.3211184349460041,4.0
UT15,Day6,Day14,choice,0.6015100470963113,4.0
UT15,Day6,Day15,choice,0.6888034100244765,5.0
UT15,Day6,Day16,choice,0.6487466293671591,5.0
UT15,Day7,Day8,choice,0.7531927893415042,0.0
UT15,Day7,Day9,choice,0.5561096662748003,1.0
UT15,Day7,Day10,choice,0.5395108402919709,1.0
UT15,Day7,Day11,choice,,2.0
UT15,Day7,Day12,choice,0.5427635367281216,2.0
UT15,Day7,Day13,choice,0.4621878938975962,3.0
UT15,Day7,Day14,choice,0.3684788715574389,3.0
UT15,Day7,Day15,choice,0.6064488286998587,4.0
UT15,Day7,Day16,choice,0.45025234714440804,4.0
UT15,Day8,Day9,choice,0.34910982269462676,1.0
UT15,Day8,Day10,choice,0.23547194176281727,1.0
UT15,Day8,Day11,choice,,2.0
UT15,Day8,Day12,choice,,2.0
UT15,Day8,Day13,choice,,3.0
UT15,Day8,Day14,choice,0.14686951168974027,3.0
UT15,Day8,Day15,choice,0.4140252653621038,4.0
UT15,Day8,Day16,choice,0.39252366818504647,4.0
UT15,Day9,Day10,choice,0.8468072552526499,0.0
UT15,Day9,Day11,choice,0.8694450831924552,1.0
UT15,Day9,Day12,choice,0.7238433361330202,1.0
UT15,Day9,Day13,choice,0.4446134950020776,2.0
UT15,Day9,Day14,choice,0.7107265363506962,2.0
UT15,Day9,Day15,choice,0.6269072755756967,3.0
UT15,Day9,Day16,choice,0.516649992138287,3.0
UT15,Day10,Day11,choice,0.81046136112327,1.0
UT15,Day10,Day12,choice,0.5353805727146507,1.0
UT15,Day10,Day13,choice,0.2608201589340093,2.0
UT15,Day10,Day14,choice,0.6009864013863361,2.0
UT15,Day10,Day15,choice,0.4654431260743293,3.0
UT15,Day10,Day16,choice,0.24935071795763344,3.0
UT15,Day11,Day12,choice,,0.0
UT15,Day11,Day13,choice,,1.0
UT15,Day11,Day14,choice,0.5286238962652595,1.0
UT15,Day11,Day15,choice,0.3661166954804126,2.0
UT15,Day11,Day16,choice,0.3324694833488263,2.0
UT15,Day12,Day13,choice,0.3189501263565072,1.0
UT15,Day12,Day14,choice,,1.0
UT15,Day12,Day15,choice,0.12839889359999557,2.0
UT15,Day12,Day16,choice,0.12674835404223195,2.0
UT15,Day13,Day14,choice,0.6918789870265262,0.0
UT15,Day13,Day15,choice,0.6666939863867584,1.0
UT15,Day13,Day16,choice,0.6301373893092204,1.0
UT15,Day14,Day15,choice,0.668705163128382,1.0
UT15,Day14,Day16,choice,0.7243339296567844,1.0
UT15,Day15,Day16,choice,0.6845706990495491,0.0
UT15,Day2,Day3,corridor,0.39829716996715847,1.0
UT15,Day2,Day4,corridor,0.3672759078181109,2.0
UT15,Day2,Day5,corridor,-0.10376064595672423,3.0
UT15,Day2,Day6,corridor,0.20359817152488863,3.0
UT15,Day2,Day7,corridor,0.45293549834761687,4.0
UT15,Day2,Day8,corridor,0.30620957001017646,4.0
UT15,Day2,Day9,corridor,0.10214496331218079,5.0
UT15,Day2,Day10,corridor,0.07247803592888934,5.0
UT15,Day2,Day11,corridor,0.03311780201389498,6.0
UT15,Day2,Day12,corridor,-0.08665170380484656,6.0
UT15,Day2,Day13,corridor,0.6663456234700696,7.0
UT15,Day2,Day14,corridor,0.547598985950111,7.0
UT15,Day2,Day15,corridor,0.45392965394859724,8.0
UT15,Day2,Day16,corridor,0.40591368012561785,8.0
UT15,Day3,Day4,corridor,0.5033255384903921,1.0
UT15,Day3,Day5,corridor,0.3263524552766654,2.0
UT15,Day3,Day6,corridor,0.3888915003532551,2.0
UT15,Day3,Day7,corridor,0.184021180856116,3.0
UT15,Day3,Day8,corridor,0.25505834290712953,3.0
UT15,Day3,Day9,corridor,0.6609931501281419,4.0
UT15,Day3,Day10,corridor,0.5401322312621354,4.0
UT15,Day3,Day11,corridor,0.4858030654802157,5.0
UT15,Day3,Day12,corridor,0.6654441339749898,5.0
UT15,Day3,Day13,corridor,0.07692298222556083,6.0
UT15,Day3,Day14,corridor,0.33279524854871806,6.0
UT15,Day3,Day15,corridor,0.21198343440396925,7.0
UT15,Day3,Day16,corridor,0.26004915014075336,7.0
UT15,Day4,Day5,corridor,0.10493391286954179,1.0
UT15,Day4,Day6,corridor,0.26781857789776536,1.0
UT15,Day4,Day7,corridor,0.5961964180664467,2.0
UT15,Day4,Day8,corridor,0.6512075424180314,2.0
UT15,Day4,Day9,corridor,0.4555057886695439,3.0
UT15,Day4,Day10,corridor,0.34250714106549257,3.0
UT15,Day4,Day11,corridor,0.3841508391304847,4.0
UT15,Day4,Day12,corridor,0.47750676529806524,4.0
UT15,Day4,Day13,corridor,0.03964601950074303,5.0
UT15,Day4,Day14,corridor,0.11128447326447807,5.0
UT15,Day4,Day15,corridor,0.4839095569914289,6.0
UT15,Day4,Day16,corridor,-0.02907804599920828,6.0
UT15,Day5,Day6,corridor,0.2482675446007061,0.0
UT15,Day5,Day7,corridor,0.3121244296227725,1.0
UT15,Day5,Day8,corridor,0.11715952621756899,1.0
UT15,Day5,Day9,corridor,0.21592446324682021,2.0
UT15,Day5,Day10,corridor,0.12020351882263473,2.0
UT15,Day5,Day11,corridor,0.2572151593441656,3.0
UT15,Day5,Day12,corridor,0.5697481134652815,3.0
UT15,Day5,Day13,corridor,0.007513239137036976,4.0
UT15,Day5,Day14,corridor,0.01741376441239511,4.0
UT15,Day5,Day15,corridor,-0.35496090244710277,5.0
UT15,Day5,Day16,corridor,-0.1769175080517245,5.0
UT15,Day6,Day7,corridor,0.5304250229578658,1.0
UT15,Day6,Day8,corridor,0.3578183156149402,1.0
UT15,Day6,Day9,corridor,0.5613645235623408,2.0
UT15,Day6,Day10,corridor,0.5831331252182085,2.0
UT15,Day6,Day11,corridor,0.4750957432141683,3.0
UT15,Day6,Day12,corridor,0.19214334386062124,3.0
UT15,Day6,Day13,corridor,0.357042502815241,4.0
UT15,Day6,Day14,corridor,0.6724950793774831,4.0
UT15,Day6,Day15,corridor,0.6618680981968567,5.0
UT15,Day6,Day16,corridor,0.651474939168347,5.0
UT15,Day7,Day8,corridor,0.7467657233205102,0.0
UT15,Day7,Day9,corridor,0.5235371745206895,1.0
UT15,Day7,Day10,corridor,0.47564331511617025,1.0
UT15,Day7,Day11,corridor,0.512242905254853,2.0
UT15,Day7,Day12,corridor,0.5069426878266614,2.0
UT15,Day7,Day13,corridor,0.4285184975575441,3.0
UT15,Day7,Day14,corridor,0.39513381631422356,3.0
UT15,Day7,Day15,corridor,0.5781187719210481,4.0
UT15,Day7,Day16,corridor,0.4385589148541914,4.0
UT15,Day8,Day9,corridor,0.4182364855700317,1.0
UT15,Day8,Day10,corridor,0.29336702740506637,1.0
UT15,Day8,Day11,corridor,-0.12349360365024342,2.0
UT15,Day8,Day12,corridor,0.3616999539969646,2.0
UT15,Day8,Day13,corridor,0.3328712504167637,3.0
UT15,Day8,Day14,corridor,0.21366199712674935,3.0
UT15,Day8,Day15,corridor,0.41725430117531354,4.0
UT15,Day8,Day16,corridor,0.41098194109967306,4.0
UT15,Day9,Day10,corridor,0.8516406146953144,0.0
UT15,Day9,Day11,corridor,0.8571952070159449,1.0
UT15,Day9,Day12,corridor,0.7113041787558834,1.0
UT15,Day9,Day13,corridor,0.4190637478850045,2.0
UT15,Day9,Day14,corridor,0.7239661576046241,2.0
UT15,Day9,Day15,corridor,0.6214063434143374,3.0
UT15,Day9,Day16,corridor,0.5034768134963743,3.0
UT15,Day10,Day11,corridor,0.8327586712150091,1.0
UT15,Day10,Day12,corridor,0.5460251355361921,1.0
UT15,Day10,Day13,corridor,0.24683715164490197,2.0
UT15,Day10,Day14,corridor,0.6063803717858985,2.0
UT15,Day10,Day15,corridor,0.4390225805243238,3.0
UT15,Day10,Day16,corridor,0.2297054036032615,3.0
UT15,Day11,Day12,corridor,0.7352760651886172,0.0
UT15,Day11,Day13,corridor,0.31592015944793184,1.0
UT15,Day11,Day14,corridor,0.5272099961446871,1.0
UT15,Day11,Day15,corridor,0.37920495343377064,2.0
UT15,Day11,Day16,corridor,0.2930981082997278,2.0
UT15,Day12,Day13,corridor,0.2566929654532335,1.0
UT15,Day12,Day14,corridor,0.2670886389679505,1.0
UT15,Day12,Day15,corridor,0.14157426988542496,2.0
UT15,Day12,Day16,corridor,0.12559908511494022,2.0
UT15,Day13,Day14,corridor,0.7310595843903489,0.0
UT15,Day13,Day15,corridor,0.6892557408255069,1.0
UT15,Day13,Day16,corridor,0.6854378330018431,1.0
UT15,Day14,Day15,corridor,0.7031947354079393,1.0
UT15,Day14,Day16,corridor,0.7239768721551131,1.0
UT15,Day15,Day16,corridor,0.6563221008634617,0.0
